"CustomerID","monetary","frequency","cycle","recency"
14505,5852.7,10,38.333333333333336,18.0
14506,2012.17,5,88.0,18.0
14507,1368.18,6,50.6,24.0
14508,276.42,2,67.0,23.0
14511,1267.41,5,30.5,12.0
14512,275.28,2,45.0,188.0
14513,438.49,4,62.666666666666664,101.0
14514,1055.35,3,135.0,62.0
14515,2102.09,6,40.2,18.0
14517,330.45,2,108.0,34.0
14518,174.37,1,,65.0
14520,270.6,2,289.0,2.0
14522,974.54,4,58.0,25.0
14523,241.09,1,,109.0
14524,1867.68,9,41.125,32.0
14525,4266.37,12,32.09090909090909,9.0
14527,8479.22,56,6.672727272727273,3.0
14528,364.21999999999997,1,,38.0
14529,620.04,3,25.0,61.0
14530,2925.91,6,54.2,26.0
14532,932.85,4,38.666666666666664,237.0
14533,1812.6200000000001,8,46.857142857142854,25.0
14534,4093.55,22,15.047619047619047,3.0
14535,2841.09,4,63.0,60.0
14536,171.8,1,,260.0
14537,355.56,1,,58.0
14538,388.25,2,192.0,65.0
14539,537.48,2,29.0,16.0
14540,996.26,3,150.0,10.0
14541,1461.65,8,37.285714285714285,59.0
14542,103.25,1,,186.0
14543,3022.67,20,19.0,4.0
14544,2024.45,2,337.0,25.0
14546,2506.4700000000003,9,30.5,5.0
14547,3986.7400000000002,9,6.375,4.0
14548,652.8,2,167.0,151.0
14549,289.24,1,,312.0
14550,765.62,2,34.0,11.0
14551,186.23,2,186.0,19.0
14552,165.07,1,,152.0
14553,859.27,5,80.0,20.0
14554,2381.04,4,14.0,11.0
14555,324.14,2,245.0,58.0
14560,2174.18,24,15.217391304347826,8.0
14561,1080.76,3,54.5,76.0
14562,4760.52,21,15.05,4.0
14565,2923.77,5,66.5,96.0
14566,1432.0,1,,111.0
14567,1524.46,3,47.5,36.0
14569,227.39,1,,2.0
14570,217.21,2,0.0,281.0
14572,2818.64,9,40.125,4.0
14573,1603.72,13,16.083333333333332,180.0
14576,35.400000000000006,1,,373.0
14577,859.71,4,116.66666666666667,13.0
14578,168.63,1,,4.0
14581,138.6,1,,17.0
14582,114.11000000000001,1,,41.0
14583,1052.55,5,50.0,6.0
14584,978.46,4,9.666666666666666,170.0
14585,157.05,1,,51.0
14586,134.16,1,,277.0
14587,1598.24,10,34.77777777777778,19.0
14589,39.75,1,,372.0
14591,1447.14,4,66.0,16.0
14592,570.46,3,14.5,36.0
14593,617.99,3,88.5,22.0
14594,379.83,2,366.0,8.0
14595,1740.6,6,58.8,20.0
14597,883.15,2,180.0,12.0
14598,221.97,1,,45.0
14600,393.33000000000004,1,,306.0
14601,213.96,1,,11.0
14603,660.0,1,,275.0
14606,11723.67,122,3.074380165289256,2.0
14607,9793.1,15,17.571428571428573,16.0
14608,1785.15,4,119.33333333333333,5.0
14609,601.56,4,74.66666666666667,73.0
14616,406.08000000000004,3,37.5,243.0
14618,553.44,3,164.0,10.0
14619,379.51,2,6.0,240.0
14620,393.28000000000003,3,39.5,205.0
14621,1765.76,6,71.4,2.0
14622,320.58000000000004,1,,185.0
14623,864.67,5,50.75,33.0
14624,225.85,2,2.0,58.0
14625,852.23,2,165.0,197.0
14626,2757.07,7,37.5,9.0
14628,671.96,2,151.0,92.0
14629,939.21,3,21.5,5.0
14631,1006.98,3,124.0,51.0
14632,114.56,1,,263.0
14633,344.90000000000003,1,,267.0
14636,609.85,2,232.0,37.0
14638,443.6,1,,51.0
14639,2952.34,7,51.5,53.0
14640,2042.15,7,33.833333333333336,25.0
14641,110.46,1,,22.0
14642,96.12,1,,59.0
14643,668.61,3,94.0,171.0
14644,780.46,4,96.33333333333333,10.0
14645,597.09,2,119.0,157.0
14646,278778.02,73,4.902777777777778,2.0
14647,243.22,1,,202.0
14649,1417.29,4,69.33333333333333,5.0
14651,654.6,2,144.0,68.0
14652,114.17999999999999,1,,78.0
14653,1937.6,7,56.166666666666664,2.0
14655,1930.15,5,54.75,4.0
14656,291.05,2,114.0,170.0
14657,838.27,4,103.0,18.0
14658,247.15,2,112.0,6.0
14659,2456.53,10,34.111111111111114,9.0
14660,285.74,2,14.0,87.0
14661,107.95,1,,27.0
14662,771.17,4,96.0,29.0
14664,637.89,2,14.0,20.0
14665,1258.38,7,41.666666666666664,61.0
14666,179.95,1,,25.0
14667,9226.95,26,14.32,11.0
14669,1269.99,3,45.5,242.0
14670,411.53,2,0.0,281.0
14672,765.5500000000001,2,102.0,235.0
14673,1736.4,5,91.0,4.0
14675,604.75,1,,17.0
14676,2544.4900000000002,7,42.0,32.0
14680,27023.57,23,15.727272727272727,26.0
14681,498.95,3,70.0,72.0
14682,52.0,2,14.0,188.0
14684,1236.28,5,84.25,26.0
14687,628.38,1,,107.0
14688,5117.35,26,14.64,8.0
14689,112.8,1,,209.0
14690,369.16,3,53.5,45.0
14691,2114.33,5,45.5,31.0
14692,582.05,5,46.25,138.0
14693,172.9,1,,265.0
14696,2070.97,9,46.125,5.0
14697,188.60999999999999,2,0.0,219.0
14698,1250.76,5,12.5,2.0
14699,109.13000000000001,1,,215.0
14700,2235.3,3,103.0,33.0
14701,2520.77,12,27.818181818181817,11.0
14702,3250.64,18,21.41176470588235,2.0
14703,318.17,1,,15.0
14704,1514.57,7,26.833333333333332,20.0
14705,179.0,1,,199.0
14708,1096.67,3,183.0,3.0
14709,4911.14,14,26.384615384615383,16.0
14710,606.13,4,15.0,15.0
14711,2838.2,11,25.2,11.0
14712,917.07,3,41.5,30.0
14713,2664.2599999999998,12,32.36363636363637,10.0
14714,160.19,1,,25.0
14715,867.38,4,102.33333333333333,25.0
14716,329.68,2,105.0,44.0
14719,1592.18,6,49.6,2.0
14720,663.8100000000001,3,60.5,6.0
14722,187.92000000000002,1,,148.0
14723,1156.6,6,72.2,11.0
14725,718.08,1,,25.0
14727,268.58,1,,275.0
14729,313.49,1,,374.0
14730,2005.06,8,39.285714285714285,2.0
14731,380.02,3,82.5,48.0
14732,2686.34,10,36.77777777777778,9.0
14733,9451.54,15,25.571428571428573,10.0
14735,5792.69,33,11.09375,4.0
14737,1164.55,3,175.0,4.0
14738,1289.94,7,45.666666666666664,43.0
14739,3899.1,8,52.142857142857146,3.0
14740,1423.21,4,30.666666666666668,192.0
14741,1400.3400000000001,6,72.2,12.0
14744,1088.53,7,58.333333333333336,17.0
14745,1167.16,6,34.6,113.0
14747,294.3,1,,250.0
14748,1415.75,5,84.75,30.0
14752,389.64,1,,44.0
14753,563.15,1,,88.0
14754,638.05,2,251.0,45.0
14755,4965.38,12,29.545454545454547,10.0
14756,738.96,1,,16.0
14757,420.5,1,,76.0
14758,1484.06,4,38.333333333333336,145.0
14759,1625.97,3,114.0,5.0
14760,53.8,1,,298.0
14761,255.9,2,276.0,59.0
14762,300.52,1,,264.0
14764,250.55,2,3.0,44.0
14765,254.11,3,73.5,30.0
14766,2438.02,7,59.666666666666664,9.0
14768,139.5,2,110.0,18.0
14769,10639.95,10,39.44444444444444,3.0
14770,876.42,2,91.0,233.0
14772,139.26,1,,113.0
14775,1011.9,3,157.0,59.0
14776,2195.58,13,21.75,52.0
14778,730.86,2,181.0,128.0
14779,386.15,3,21.5,281.0
14780,447.68,2,25.0,55.0
14782,200.10000000000002,1,,320.0
14784,289.99,2,297.0,27.0
14785,77.4,2,5.0,11.0
14788,679.4399999999999,2,19.0,8.0
14789,197.64000000000001,1,,29.0
14790,745.0600000000001,4,79.0,17.0
14793,214.14,2,17.0,5.0
14794,1272.11,9,41.5,3.0
14795,131.45000000000002,1,,167.0
14796,7837.95,26,14.6,2.0
14798,173.74,3,129.0,53.0
14799,157.7,1,,52.0
14800,4244.34,15,23.0,48.0
14801,193.14,1,,62.0
14803,845.55,3,65.0,163.0
14804,353.27,1,,9.0
14805,554.65,4,99.33333333333333,16.0
14806,193.39,1,,76.0
14808,2436.62,11,13.3,40.0
14810,2087.88,11,32.9,41.0
14813,155.43,2,0.0,370.0
14815,778.5,2,31.0,37.0
14816,271.85,1,,198.0
14817,1010.34,2,77.0,201.0
14818,657.8,3,90.0,74.0
14819,272.07,2,128.0,65.0
14820,507.29,4,50.666666666666664,22.0
14821,48.800000000000004,1,,367.0
14823,321.43,3,7.0,181.0
14824,1127.71,4,27.0,11.0
14825,2226.91,12,33.18181818181818,4.0
14828,2139.76,3,70.0,197.0
14829,674.65,5,85.75,30.0
14830,196.28,1,,54.0
14834,1698.35,8,31.857142857142858,18.0
14836,102.44999999999999,3,10.0,11.0
14837,1641.2,5,28.0,90.0
14840,62.85,1,,268.0
14841,3295.76,6,61.0,54.0
14842,2456.8,7,45.5,36.0
14844,3189.81,4,59.333333333333336,64.0
14847,309.4,1,,149.0
14849,7904.28,28,13.037037037037036,22.0
14850,325.75,1,,312.0
14851,511.35,2,233.0,24.0
14852,2836.69,6,38.8,59.0
14853,463.04999999999995,3,101.5,9.0
14854,2749.89,8,28.0,79.0
14855,645.65,2,15.0,120.0
14856,1311.3799999999999,3,10.0,37.0
14857,1165.65,3,44.5,60.0
14859,1352.04,5,48.0,13.0
14860,168.62,2,11.0,9.0
14861,125.79,1,,53.0
14862,841.1999999999999,2,123.0,26.0
14863,266.76,1,,30.0
14865,52.2,2,365.0,8.0
14866,14160.95,12,32.36363636363637,11.0
14867,710.28,3,75.5,186.0
14868,2939.64,9,28.75,4.0
14869,721.95,3,50.0,4.0
14870,327.25,1,,262.0
14871,522.38,4,119.0,4.0
14873,519.68,1,,211.0
14875,1457.67,4,84.33333333333333,10.0
14878,1485.54,9,43.25,13.0
14880,706.19,3,105.5,78.0
14881,255.4,1,,20.0
14882,589.7,2,7.0,27.0
14883,756.64,7,32.166666666666664,19.0
14885,765.3199999999999,1,,132.0
14886,364.8,1,,253.0
14887,1862.0,1,,80.0
14888,369.2,1,,208.0
14889,135.9,1,,337.0
14890,125.65,1,,254.0
14891,554.38,2,39.0,149.0
14893,1237.8500000000001,2,2.0,10.0
14894,655.75,1,,86.0
14895,11071.960000000001,24,13.695652173913043,8.0
14896,468.77000000000004,2,161.0,205.0
14897,1366.38,4,96.33333333333333,8.0
14898,1252.17,8,49.714285714285715,24.0
14901,1414.99,10,40.111111111111114,12.0
14902,314.11,2,4.0,22.0
14903,2755.43,9,32.125,22.0
14904,1025.44,2,23.0,3.0
14905,599.9,3,39.5,155.0
14907,3478.85,9,45.5,4.0
14908,277.8,1,,75.0
14910,389.86,6,10.4,3.0
14911,128972.2,241,1.55,2.0
14912,867.85,2,230.0,17.0
14913,1227.43,4,108.0,36.0
14915,258.83,3,96.0,86.0
14916,1264.84,5,63.5,71.0
14918,1610.15,2,39.0,116.0
14920,977.77,2,0.0,213.0
14921,1316.07,2,171.0,31.0
14923,749.1,1,,51.0
14924,310.05,1,,246.0
14929,223.88,1,,33.0
14930,2372.86,3,83.0,109.0
14931,864.6800000000001,4,78.66666666666667,5.0
14932,313.53,1,,366.0
14934,1888.84,3,105.0,73.0
14935,1784.71,1,,298.0
14936,8117.42,9,33.25,10.0
14937,1617.63,4,24.666666666666668,57.0
14944,5852.85,13,22.25,30.0
14946,100.9,1,,15.0
14947,290.82,2,58.0,73.0
14948,1066.57,7,32.666666666666664,24.0
14950,361.25,2,11.0,9.0
14951,311.69,1,,80.0
14952,8002.59,15,22.857142857142858,47.0
14953,289.82,1,,26.0
14954,336.17,1,,13.0
14957,58.49,1,,254.0
14958,499.68,3,49.0,148.0
14959,684.97,5,59.25,60.0
14960,221.27,2,163.0,9.0
14961,7006.58,12,31.818181818181817,11.0
14962,126.7,1,,271.0
14963,1487.8,5,43.5,10.0
14964,206.21,1,,248.0
14965,599.0,2,0.0,97.0
14966,191.32,1,,15.0
14967,463.8,1,,50.0
14968,147.59,1,,31.0
14970,1592.06,4,82.66666666666667,69.0
14971,1116.57,3,4.0,36.0
14972,114.77,1,,129.0
14973,1314.45,3,59.0,108.0
14974,114.39,1,,38.0
14975,279.94,1,,58.0
14976,749.86,7,44.833333333333336,58.0
14978,1931.42,5,64.5,73.0
14981,102.12,1,,247.0
14984,213.27,2,161.0,20.0
14985,296.75,2,160.0,199.0
14987,326.4,2,350.0,16.0
14988,334.54,1,,212.0
14995,233.23000000000002,2,242.0,39.0
14997,540.98,4,44.0,47.0
14998,429.87,2,71.0,171.0
15000,490.52,1,,48.0
15002,1641.76,4,84.0,116.0
15004,1245.93,1,,148.0
15005,6197.94,35,10.323529411764707,16.0
15006,497.14,1,,52.0
15007,156.91,1,,160.0
15009,1261.78,3,6.5,13.0
15010,308.94,1,,36.0
15012,423.04,2,320.0,54.0
15014,260.17,2,133.0,44.0
15016,170.04,1,,173.0
15017,125.58,1,,34.0
15018,456.26,3,164.5,39.0
15019,266.0,1,,267.0
15021,1872.28,11,35.9,9.0
15022,905.04,4,12.0,12.0
15023,6744.26,12,33.27272727272727,4.0
15024,1661.33,10,39.77777777777778,10.0
15025,377.01,1,,34.0
15026,464.2,3,98.5,81.0
15027,1051.95,6,41.6,31.0
15028,627.13,4,120.0,9.0
15030,518.28,2,197.0,72.0
15031,668.14,4,92.66666666666667,5.0
15032,4464.1,5,27.5,257.0
15033,2567.72,11,32.5,5.0
15034,4277.66,11,33.8,16.0
15035,252.73000000000002,1,,90.0
15036,465.55,3,53.5,73.0
15038,665.59,5,75.25,69.0
15039,19786.44,51,7.18,10.0
15041,180.35,1,,171.0
15042,135.93,1,,200.0
15043,537.0,1,,32.0
15044,7629.38,22,16.333333333333332,20.0
15045,633.66,2,106.0,152.0
15046,5045.0599999999995,16,21.933333333333334,10.0
15047,343.62,1,,270.0
15048,380.57,5,75.75,66.0
15049,121.17,1,,274.0
15050,1727.17,3,23.0,26.0
15051,1391.61,3,63.5,24.0
15052,215.78,1,,320.0
15053,697.79,3,138.5,5.0
15054,302.1,2,28.0,13.0
15057,1489.5,2,40.0,276.0
15058,2124.9900000000002,11,28.7,26.0
15059,1325.82,10,32.666666666666664,41.0
15060,301.84,4,0.3333333333333333,9.0
15061,54250.34,54,6.962264150943396,4.0
15062,987.86,4,96.0,72.0
15063,370.79999999999995,1,,214.0
15065,3135.98,6,50.8,38.0
15066,760.59,2,22.0,32.0
15067,1744.76,3,102.0,79.0
15068,553.36,2,210.0,47.0
15069,1109.53,1,,180.0
15070,106.2,1,,373.0
15071,982.07,2,182.0,94.0
15073,612.43,4,59.0,10.0
15074,748.87,1,,106.0
15075,773.03,1,,78.0
15076,880.85,1,,173.0
15078,9634.1,37,10.027777777777779,8.0
15079,895.61,4,51.0,213.0
15081,487.35,6,69.0,23.0
15083,88.2,1,,257.0
15087,306.94,1,,282.0
15088,1140.27,3,23.0,22.0
15089,2420.84,6,23.6,11.0
15090,381.32,1,,309.0
15091,476.96,2,14.0,54.0
15092,457.81,2,68.0,216.0
15093,4410.14,9,44.25,19.0
15095,1364.7,5,25.0,104.0
15096,219.39000000000001,1,,43.0
15097,248.08,1,,5.0
15098,39619.5,4,0.0,183.0
15099,410.48,1,,85.0
15100,635.1,6,8.6,331.0
15101,310.03,3,175.5,9.0
15103,703.36,2,55.0,32.0
15104,1002.54,3,58.0,167.0
15105,2298.93,7,19.333333333333332,19.0
15106,1407.73,6,50.4,18.0
15107,260.0,7,10.166666666666666,312.0
15108,1150.75,4,28.666666666666668,142.0
15109,463.75,2,5.0,241.0
15110,970.25,7,49.166666666666664,24.0
15111,1567.48,3,171.5,30.0
15113,3439.02,3,22.5,10.0
15114,2760.56,10,30.11111111111111,31.0
15115,340.11,1,,19.0
15116,1352.75,4,62.333333333333336,18.0
15117,1550.13,4,67.0,15.0
15118,244.8,1,,135.0
15119,266.40000000000003,1,,246.0
15120,343.82,1,,134.0
15121,457.72,2,238.0,51.0
15122,1612.13,6,42.4,86.0
15123,2199.31,2,199.0,8.0
15124,184.19,2,169.0,23.0
15125,11124.25,20,12.894736842105264,26.0
15127,406.53,1,,66.0
15128,1431.75,6,31.8,61.0
15129,3447.4,11,24.1,51.0
15130,330.11,1,,170.0
15132,977.9300000000001,5,61.0,19.0
15133,982.42,3,87.0,128.0
15134,1387.99,8,32.285714285714285,15.0
15135,127.15,2,6.0,234.0
15136,1282.45,5,23.5,3.0
15139,178.96,2,97.0,240.0
15140,2350.0,8,30.285714285714285,53.0
15142,498.74,1,,47.0
15143,259.45,1,,226.0
15144,6530.04,18,17.88235294117647,9.0
15145,1194.73,4,81.33333333333333,5.0
15146,1313.66,3,63.5,165.0
15147,608.65,2,22.0,219.0
15148,301.29,1,,11.0
15149,520.8000000000001,1,,134.0
15150,5303.97,11,25.2,18.0
15152,4684.24,16,11.866666666666667,10.0
15153,329.25,1,,32.0
15154,240.27,1,,76.0
15156,961.49,3,16.0,2.0
15157,1879.84,5,88.75,4.0
15158,401.40000000000003,1,,46.0
15159,18573.68,34,10.909090909090908,2.0
15160,158.16,1,,358.0
15163,304.47,2,174.0,19.0
15164,843.05,3,135.5,69.0
15165,487.75,1,,374.0
15167,163.0,1,,321.0
15168,106.56,1,,26.0
15171,1034.5,1,,332.0
15172,1624.05,5,57.0,9.0
15174,135.75,1,,323.0
15175,224.14,1,,72.0
15178,40.5,1,,261.0
15179,2189.5,6,60.2,19.0
15180,87.5,1,,368.0
15181,689.4799999999999,3,101.5,67.0
15182,622.85,2,114.0,155.0
15184,406.76,2,161.0,30.0
15185,310.62,1,,71.0
15186,411.41,2,154.0,15.0
15187,4655.08,16,14.066666666666666,2.0
15189,15802.14,52,6.490196078431373,2.0
15192,1044.32,3,123.0,120.0
15193,499.32,1,,61.0
15194,7521.17,22,17.38095238095238,4.0
15195,3861.0,1,,3.0
15197,656.4399999999999,4,116.66666666666667,9.0
15198,193.64000000000001,2,32.0,93.0
15199,1268.7,4,83.0,60.0
15201,987.77,10,18.77777777777778,79.0
15203,1827.8,6,57.2,26.0
15204,316.58,1,,358.0
15205,653.24,2,42.0,86.0
15206,420.29999999999995,4,88.33333333333333,11.0
15208,867.62,6,70.4,2.0
15210,331.18,1,,226.0
15211,894.41,2,305.0,61.0
15212,88.94999999999999,2,2.0,240.0
15213,325.05,3,5.5,319.0
15214,1661.44,8,34.42857142857143,2.0
15215,656.7900000000001,4,17.333333333333332,45.0
15216,96.6,1,,88.0
15218,5756.89,11,30.8,11.0
15219,305.75,1,,177.0
15220,1758.92,7,38.166666666666664,52.0
15221,321.1,2,3.0,367.0
15222,585.0,1,,319.0
15223,454.9,3,12.0,226.0
15224,310.48,3,2.0,359.0
15225,409.40000000000003,1,,235.0
15226,154.41,1,,311.0
15227,1219.4,5,70.25,37.0
15228,3376.96,5,57.0,67.0
15230,429.6,2,1.0,240.0
15232,612.06,2,27.0,114.0
15234,197.0,1,,277.0
15235,2247.51,12,14.181818181818182,218.0
15236,321.05,1,,299.0
15237,1412.32,4,75.33333333333333,2.0
15238,1056.54,4,51.666666666666664,30.0
15239,764.34,3,34.0,11.0
15240,1691.02,6,53.4,45.0
15241,1738.59,8,31.0,67.0
15243,316.68,1,,75.0
15244,631.57,2,183.0,66.0
15245,2515.84,3,63.5,135.0
15246,514.15,2,120.0,239.0
15247,356.0,1,,123.0
15249,6657.36,15,16.071428571428573,32.0
15251,10327.11,15,16.571428571428573,10.0
15252,740.78,2,147.0,37.0
15253,915.3,6,30.6,17.0
15254,300.36,1,,128.0
15255,890.85,1,,67.0
15256,98.45,1,,149.0
15257,152.15,1,,284.0
15258,623.16,2,49.0,169.0
15260,1780.77,8,38.857142857142854,101.0
15261,254.82,1,,136.0
15262,178.95000000000002,1,,324.0
15263,156.51,1,,107.0
15264,393.74,1,,65.0
15265,1506.1200000000001,2,84.0,152.0
15266,119.3,1,,339.0
15267,1717.36,5,40.0,23.0
15269,408.8,1,,24.0
15270,2298.2,9,36.875,16.0
15271,2485.82,16,23.866666666666667,8.0
15272,721.94,2,29.0,58.0
15274,716.57,2,14.0,5.0
15275,609.19,2,6.0,32.0
15276,135.31,1,,67.0
15277,255.89999999999998,1,,47.0
15279,290.51,1,,355.0
15280,113.12,1,,173.0
15281,2245.05,12,25.0,59.0
15286,240.55,1,,50.0
15287,485.24,3,24.0,23.0
15288,2306.52,5,80.5,44.0
15289,935.1,4,73.33333333333333,30.0
15290,7803.7699999999995,21,17.75,5.0
15291,4587.0,18,20.470588235294116,26.0
15292,180.94,1,,202.0
15296,3610.31,10,31.333333333333332,45.0
15297,635.04,4,17.666666666666668,11.0
15298,3774.1,11,36.4,3.0
15299,3904.81,7,50.833333333333336,68.0
15300,496.44,1,,65.0
15301,5028.12,14,24.46153846153846,51.0
15303,574.02,1,,291.0
15304,680.3000000000001,10,34.22222222222222,61.0
15306,1174.35,3,42.0,65.0
15307,205.3,1,,96.0
15308,302.27,2,4.0,271.0
15311,59465.29,118,3.1880341880341883,1.0
15312,921.1,5,69.75,76.0
15313,52.0,1,,111.0
15314,327.97,1,,200.0
15315,551.54,2,52.0,65.0
15316,165.0,1,,327.0
15318,312.62,1,,4.0
15319,204.5,1,,284.0
15320,267.13,1,,45.0
15321,2650.73,4,80.66666666666667,50.0
15322,611.27,2,21.0,65.0
15325,162.29,1,,104.0
15326,311.71,1,,334.0
15327,208.75,1,,53.0
15329,1007.5,4,108.66666666666667,40.0
15330,714.96,2,28.0,33.0
15332,1661.06,4,1.0,367.0
15333,1028.56,1,,209.0
15334,348.72,3,8.5,157.0
15335,173.97,1,,54.0
15339,574.07,2,252.0,67.0
15341,2020.52,1,,81.0
15342,391.76,2,13.0,117.0
15343,364.5,1,,88.0
15344,476.58,4,24.666666666666668,1.0
15345,367.69,2,10.0,36.0
15346,252.42000000000002,1,,333.0
15347,201.60000000000002,1,,367.0
15348,158.04,1,,73.0
15349,473.81,2,29.0,159.0
15350,115.65,1,,374.0
15351,1901.6100000000001,9,44.625,13.0
15353,777.02,2,113.0,255.0
15355,277.05,2,24.0,30.0
15356,2766.5,10,37.44444444444444,32.0
15358,8264.7,29,12.892857142857142,5.0
15360,427.93,1,,40.0
15361,418.92,1,,362.0
15363,318.05,2,131.0,242.0
15364,913.19,2,159.0,96.0
15365,1549.17,8,41.42857142857143,26.0
15366,602.51,2,283.0,76.0
15367,1877.59,4,72.66666666666667,58.0
15368,446.94000000000005,1,,22.0
15370,2360.55,8,41.714285714285715,41.0
15372,2007.3999999999999,1,,138.0
15373,2213.11,13,30.25,9.0
15374,168.0,1,,129.0
15376,1233.36,3,91.0,41.0
15379,3631.89,8,27.0,170.0
15380,1682.3600000000001,6,71.4,9.0
15381,596.85,2,55.0,214.0
15382,5927.86,7,46.833333333333336,15.0
15384,640.71,3,101.5,170.0
15385,316.88,1,,41.0
15386,394.14,1,,187.0
15388,140.54,1,,271.0
15389,500.0,1,,173.0
15392,1515.73,5,89.0,5.0
15393,231.86,2,265.0,17.0
15394,2183.54,4,116.33333333333333,10.0
15395,107.45,1,,326.0
15396,288.18,1,,113.0
15397,94.0,1,,290.0
15398,1339.63,3,31.0,17.0
15399,815.77,3,39.0,2.0
15400,666.7,5,46.5,93.0
15402,626.35,2,48.0,149.0
15405,349.1,1,,190.0
15406,426.61,3,140.0,22.0
15407,1056.44,4,90.66666666666667,34.0
15408,267.18,1,,265.0
15410,3450.84,8,25.285714285714285,85.0
15411,1346.38,4,52.0,27.0
15412,190.53,1,,172.0
15414,774.9000000000001,3,116.5,10.0
15415,572.8100000000001,1,,314.0
15416,3974.37,5,54.5,65.0
15417,508.8,1,,86.0
15419,135.85999999999999,1,,25.0
15421,950.36,4,84.0,59.0
15422,97.7,2,0.0,324.0
15423,43.5,1,,39.0
15424,383.34,2,0.0,255.0
15426,1437.34,7,58.333333333333336,20.0
15427,1483.14,3,7.0,34.0
15428,93.78,1,,16.0
15429,364.9,3,24.5,27.0
15432,171.19,1,,24.0
15433,417.87,3,94.0,80.0
15434,997.48,6,38.4,9.0
15435,149.29,1,,23.0
15436,1122.53,3,111.0,13.0
15437,200.16,1,,263.0
15438,156.58,1,,132.0
15440,383.68,3,77.0,55.0
15442,594.0,1,,249.0
15443,3213.06,7,53.166666666666664,2.0
15444,1418.26,2,31.0,10.0
15445,113.5,1,,265.0
15447,155.17,1,,331.0
15448,494.64,1,,313.0
15449,971.22,5,58.75,27.0
15450,429.84,1,,31.0
15452,538.73,3,117.5,30.0
15453,1388.37,7,31.0,2.0
15454,179.1,1,,363.0
15456,447.22,3,38.0,284.0
15457,237.07,1,,263.0
15458,161.64,1,,26.0
15460,216.76,1,,355.0
15462,234.6,3,46.5,95.0
15463,126.14,1,,30.0
15464,1048.85,1,,339.0
15465,6945.0199999999995,24,15.217391304347826,20.0
15466,334.53,1,,86.0
15467,511.88,4,47.666666666666664,10.0
15468,439.71,4,5.333333333333333,36.0
15469,504.5,4,25.666666666666668,44.0
15471,469.48,1,,3.0
15472,371.56,1,,114.0
15473,1465.2,10,5.111111111111111,15.0
15475,454.11,1,,78.0
15478,1441.42,2,16.0,41.0
15480,905.5,1,,117.0
15482,6528.72,15,24.5,16.0
15483,233.81,4,35.0,162.0
15484,3563.11,5,19.25,2.0
15485,2575.0,3,171.5,31.0
15488,91.32000000000001,1,,93.0
15489,1090.03,4,63.0,23.0
15491,3090.85,7,23.333333333333332,96.0
15492,659.4599999999999,2,46.0,29.0
15493,1967.25,7,39.666666666666664,33.0
15494,1299.23,2,100.0,22.0
15497,1259.7,3,151.0,18.0
15498,13252.55,30,12.551724137931034,3.0
15500,1131.56,4,24.333333333333332,9.0
15502,5548.58,19,19.666666666666668,16.0
15503,147.09,1,,363.0
15504,52.83,1,,82.0
15505,3497.14,5,25.75,53.0
15506,979.26,3,58.0,23.0
15507,492.36,1,,172.0
15508,1000.27,6,9.2,190.0
15510,250.0,1,,331.0
15511,909.23,5,18.5,12.0
15512,121.0,2,204.0,156.0
15513,14520.08,21,17.1,32.0
15514,2963.19,13,29.333333333333332,13.0
15516,62.43,3,1.0,45.0
15517,267.03,1,,234.0
15518,1918.65,12,24.363636363636363,65.0
15520,343.5,1,,2.0
15521,2699.65,12,19.818181818181817,37.0
15522,398.84,2,55.0,33.0
15523,412.01000000000005,1,,85.0
15524,440.0,1,,25.0
15525,808.52,4,123.66666666666667,3.0
15526,148.44,2,0.0,34.0
15527,2412.93,9,42.0,19.0
15528,229.33,1,,255.0
15529,3965.23,12,31.272727272727273,23.0
15530,1502.35,4,75.0,22.0
15531,2007.44,2,22.0,9.0
15532,1507.18,6,66.6,26.0
15533,746.92,4,23.333333333333332,20.0
15535,459.9,5,38.5,174.0
15537,110.92,1,,164.0
15539,538.46,1,,8.0
15540,213.3,1,,12.0
15541,85.13000000000001,1,,115.0
15543,127.86,1,,289.0
15544,3542.51,11,36.4,9.0
15545,292.72,2,317.0,55.0
15547,4954.84,14,27.307692307692307,8.0
15549,1652.01,3,119.5,78.0
15550,575.63,4,99.0,5.0
15551,436.06,1,,37.0
15552,90.12,1,,218.0
15553,437.23,1,,61.0
15554,217.2,1,,278.0
15555,4763.11,20,18.789473684210527,13.0
15556,279.77,1,,25.0
15557,473.65000000000003,1,,29.0
15561,722.74,5,51.0,12.0
15562,134.55,1,,352.0
15563,1310.69,5,87.5,9.0
15565,173.16,2,20.0,51.0
15567,186.01,1,,19.0
15568,758.29,3,35.5,3.0
15569,1375.71,5,57.25,104.0
15570,4126.97,13,30.166666666666668,8.0
15571,650.4300000000001,4,22.333333333333332,12.0
15572,2552.86,7,45.666666666666664,5.0
15573,599.5,2,54.0,32.0
15574,702.25,4,65.0,178.0
15576,940.6700000000001,1,,38.0
15577,258.88,3,77.0,152.0
15578,127.10000000000001,1,,163.0
15579,348.6,2,245.0,69.0
15581,721.63,10,23.333333333333332,157.0
15582,682.9100000000001,3,98.0,25.0
15584,719.61,5,34.75,24.0
15585,455.3,1,,177.0
15587,913.6800000000001,4,100.33333333333333,51.0
15589,456.58,3,27.5,256.0
15592,388.58,1,,47.0
15593,199.8,1,,71.0
15594,1767.53,6,43.8,16.0
